WijkenEnBuurten,Gemeentenaam_1,SoortRegio_2,Codering_3,AantalInwoners_5,Bevolkingsdichtheid_34,GemiddeldeHuishoudensgrootte_33,HuishoudensMetKinderen_32,HuishoudensTotaal_29,MateVanStedelijkheid_122,k_0Tot15Jaar_8,k_15Tot25Jaar_9,k_25Tot45Jaar_10,k_45Tot65Jaar_11,k_65JaarOfOuder_12,GeregistreerdeMisdrijven_1,crime_property,crime_violence,crime_vandalism,cluster_id,cluster_label_short,cluster_label_long,pca_x,pca_y,buurt_naam
BU09570809,Roermond                                ,Buurt     ,BU09570809,490,33.0,2.4,85,200,5.0,70,70,110,145,90,85.0,30.0,6.0,6.0,0,label_short,label_long,-1.6409266724616074,0.2744713081305663,Verspreide huizen Swalmen
BU15071509,Horst aan de Maas                       ,Buurt     ,BU15071509,430,47.0,2.5,70,175,5.0,55,60,105,130,85,26.0,12.0,0.0,1.0,0,label_short,label_long,-1.9116487744592747,0.5549279705156356,Verspreide huizen Swolgen
BU17301409,Tynaarlo                                ,Buurt     ,BU17301409,30,6.0,2.5,5,10,5.0,5,5,0,15,10,2.0,1.0,0.0,0.0,0,label_short,label_long,-2.53048644638134,0.3254769925759109,Verspreide huizen Taarlo
BU02330304,Ermelo                                  ,Buurt     ,BU02330304,840,155.0,2.8,145,295,5.0,155,115,195,235,140,22.0,4.0,4.0,3.0,0,label_short,label_long,-1.3488117030735218,1.183350601489631,Verspreide huizen Telgt
BU19500809,Westerwolde                             ,Buurt     ,BU19500809,210,17.0,2.5,25,85,5.0,35,20,35,60,75,12.0,4.0,1.0,1.0,0,label_short,label_long,-2.2459742285343243,0.4265661346184964,Verspreide huizen Ter Wisch
BU15090207,Oude IJsselstreek                       ,Buurt     ,BU15090207,160,29.0,2.4,30,65,5.0,15,20,35,55,35,10.0,3.0,1.0,1.0,0,label_short,label_long,-2.296247623760483,0.269464440201092,Verspreide huizen Terborg en Heuven
BU17190301,Drimmelen                               ,Buurt     ,BU17190301,280,23.0,2.5,45,110,5.0,40,30,65,90,60,58.0,13.0,7.0,9.0,0,label_short,label_long,-1.982481397059432,0.2676097017646535,Verspreide huizen Terheijden
BU19700506,Noardeast-Fryslân                       ,Buurt     ,BU19700506,270,27.0,2.6,45,100,5.0,50,30,50,75,60,2.0,1.0,0.0,0.0,0,label_short,label_long,-2.215337834644739,0.6251256724555637,Verspreide huizen Ternaard
BU02850206,Voorst                                  ,Buurt     ,BU02850206,515,70.0,2.4,80,220,5.0,85,55,120,165,95,0.0,0.0,0.0,0.0,0,label_short,label_long,-1.81264468329935,0.579326133040457,Verspreide huizen Teuge
BU07160009,Tholen                                  ,Buurt     ,BU07160009,365,18.0,3.0,60,125,5.0,60,65,75,100,65,45.0,16.0,3.0,3.0,0,label_short,label_long,-2.0623536151062347,1.0056977486063037,Verspreide huizen Tholen
BU16410409,Maasgouw                                ,Buurt     ,BU16410409,105,27.0,1.9,15,55,5.0,10,5,20,45,25,46.0,14.0,5.0,4.0,8,label_short,label_long,-2.165371148627984,-0.4847424037008033,Verspreide huizen Thorn
BU01185801,Hoogeveen                               ,Buurt     ,BU01185801,275,36.0,2.4,40,115,5.0,45,20,55,90,65,10.0,2.0,1.0,2.0,0,label_short,label_long,-2.1341393229183243,0.3569448931402877,Verspreide huizen Tiendeveen
BU15071409,Horst aan de Maas                       ,Buurt     ,BU15071409,230,79.0,2.0,30,115,5.0,40,45,70,55,25,36.0,3.0,11.0,4.0,8,label_short,label_long,-1.9675677925923,-0.3353868640242183,Verspreide huizen Tienray
BU17741299,Dinkelland                              ,Buurt     ,BU17741299,315,33.0,2.8,55,110,5.0,35,45,70,100,65,6.0,0.0,0.0,3.0,0,label_short,label_long,-2.1676171421386137,0.8521671246025994,Verspreide huizen Tilligte
BU19001007,Súdwest-Fryslân                         ,Buurt     ,BU19001007,60,14.0,2.5,10,20,5.0,5,15,10,25,10,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.4892742709177287,0.3463795500304087,Verspreide huizen Tirns
BU19001607,Súdwest-Fryslân                         ,Buurt     ,BU19001607,155,13.0,2.8,30,55,5.0,20,25,40,50,25,2.0,1.0,0.0,0.0,0,label_short,label_long,-2.4170127175877365,0.760391168467986,Verspreide huizen Tjerkwerd
BU18760309,Bronckhorst                             ,Buurt     ,BU18760309,535,43.0,2.6,85,200,5.0,90,65,95,170,115,11.0,2.0,2.0,1.0,0,label_short,label_long,-1.80187006223348,0.7875856160611245,Verspreide huizen Toldijk
BU19910604,Maashorst                               ,Buurt     ,BU19910604,355,56.0,2.6,60,135,5.0,50,45,60,120,80,26.0,4.0,2.0,7.0,0,label_short,label_long,-1.985999687287049,0.5803006357622295,Verspreide huizen Trent-Graspeel
BU01830009,Tubbergen                               ,Buurt     ,BU01830009,780,50.0,2.7,130,295,5.0,120,105,155,235,160,64.0,21.0,1.0,10.0,0,label_short,label_long,-1.3278149909811303,0.9284797247486536,Verspreide huizen Tubbergen
BU19600507,West Betuwe                             ,Buurt     ,BU19600507,545,161.0,2.5,90,215,5.0,145,55,220,95,35,40.0,7.0,10.0,3.0,0,label_short,label_long,-1.6405117861853598,0.4868021248388663,Verspreide huizen Tuil
BU01640905,Hengelo (O.)                            ,Buurt     ,BU01640905,215,129.0,2.0,30,110,5.0,20,25,55,85,25,57.0,20.0,1.0,7.0,8,label_short,label_long,-2.016768534920135,-0.3031444659157926,Verspreide huizen Twekkelo
BU02850107,Voorst                                  ,Buurt     ,BU02850107,305,53.0,2.4,40,110,5.0,25,40,40,95,115,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.126564505661049,0.4136630598422972,Verspreide huizen Twello-Noord
BU02850105,Voorst                                  ,Buurt     ,BU02850105,2020,196.0,2.7,340,735,5.0,470,200,490,530,330,0.0,0.0,0.0,0.0,5,label_short,label_long,0.2947709379928454,2.1472283335713658,Verspreide huizen Twello-Zuid
BU00590006,Achtkarspelen                           ,Buurt     ,BU00590006,95,14.0,2.9,15,30,5.0,15,10,20,25,15,12.0,2.0,0.0,4.0,0,label_short,label_long,-2.501160029991145,0.7818276812483778,Verspreide huizen Twijzel
BU00590008,Achtkarspelen                           ,Buurt     ,BU00590008,230,48.0,2.3,35,100,5.0,30,25,35,80,60,6.0,1.0,0.0,2.0,8,label_short,label_long,-2.178816597978515,0.2264033185530361,Verspreide huizen Twijzelerheide
BU17301309,Tynaarlo                                ,Buurt     ,BU17301309,265,22.0,2.2,45,115,5.0,35,35,65,85,40,36.0,9.0,1.0,8.0,8,label_short,label_long,-2.009227334857583,0.022467483395148,Verspreide huizen Tynaarlo
BU07370408,Tytsjerksteradiel                       ,Buurt     ,BU07370408,205,23.0,2.7,30,75,5.0,40,30,40,50,45,4.0,0.0,0.0,2.0,0,label_short,label_long,-2.311000853878196,0.6695845111384836,Verspreide huizen Tytsjerk
BU17010909,Westerveld                              ,Buurt     ,BU17010909,145,7.0,2.5,25,55,5.0,20,15,20,45,40,6.0,2.0,0.0,1.0,0,label_short,label_long,-2.360132856824048,0.3986064153200545,Verspreide huizen Uffelte
BU02630109,Maasdriel                               ,Buurt     ,BU02630109,740,205.0,2.5,120,305,5.0,120,90,195,215,115,48.0,10.0,8.0,6.0,0,label_short,label_long,-1.3458317897400611,0.6184840984854998,Verspreide huizen Uilecoten
BU15090009,Oude IJsselstreek                       ,Buurt     ,BU15090009,390,182.0,2.6,70,155,4.0,55,60,65,135,75,32.0,6.0,3.0,7.0,0,label_short,label_long,-1.7785303048878744,0.3408500588258939,Verspreide huizen Ulft
BU02520105,Heumen                                  ,Buurt     ,BU02520105,190,46.0,2.7,25,65,5.0,30,20,35,55,50,34.0,12.0,0.0,4.0,0,label_short,label_long,-2.2876248398195016,0.5804866125774875,Verspreide huizen Valenberg en Heide
BU02960118,Wijchen                                 ,Buurt     ,BU02960118,185,173.0,2.8,30,65,4.0,40,40,25,50,30,45.0,16.0,1.0,5.0,0,label_short,label_long,-2.1346866713193227,0.4129655884773534,Verspreide huizen Valendries
BU19600708,West Betuwe                             ,Buurt     ,BU19600708,105,27.0,2.8,15,40,5.0,15,15,10,35,25,6.0,1.0,0.0,2.0,0,label_short,label_long,-2.479802833146709,0.7019145503744776,Verspreide huizen Varik
BU18760008,Bronckhorst                             ,Buurt     ,BU18760008,345,37.0,2.4,50,145,5.0,40,40,55,125,95,14.0,4.0,0.0,3.0,0,label_short,label_long,-2.016395783824449,0.4074740166460289,Verspreide huizen Varssel
BU15090007,Oude IJsselstreek                       ,Buurt     ,BU15090007,340,82.0,2.7,65,125,4.0,45,55,55,120,60,28.0,8.0,2.0,4.0,0,label_short,label_long,-1.9185443022319568,0.4561040447728386,Verspreide huizen Varsselder
BU15090308,Oude IJsselstreek                       ,Buurt     ,BU15090308,670,73.0,2.5,105,265,5.0,95,85,135,215,145,56.0,12.0,4.0,12.0,0,label_short,label_long,-1.4174681210750073,0.5848565032383264,Verspreide huizen Varsseveld
BU01830508,Tubbergen                               ,Buurt     ,BU01830508,210,28.0,2.9,40,70,5.0,35,30,45,60,35,6.0,3.0,0.0,0.0,0,label_short,label_long,-2.3619426256933176,0.9097069404403896,Verspreide huizen Vasse
BU19500109,Westerwolde                             ,Buurt     ,BU19500109,170,13.0,2.2,20,75,5.0,25,15,40,55,40,1.0,0.0,0.0,0.0,8,label_short,label_long,-2.2727504237574654,0.082133900533875,Verspreide huizen Veelerveen
BU18840107,Kaag en Braassem                        ,Buurt     ,BU18840107,80,13.0,2.0,10,35,5.0,5,15,20,25,10,64.0,9.0,0.0,23.0,8,label_short,label_long,-2.0846717094443714,-0.4767721000131454,Verspreide huizen Veenderpolder
BU16990450,Noordenveld                             ,Buurt     ,BU16990450,350,12.0,2.2,35,100,5.0,25,35,105,140,50,38.0,11.0,2.0,6.0,8,label_short,label_long,-1.9524110399310368,0.0415578363165792,Verspreide huizen Veenhuizen
BU16900609,De Wolden                               ,Buurt     ,BU16900609,385,48.0,2.7,55,140,5.0,65,55,65,120,75,114.0,39.0,4.0,14.0,0,label_short,label_long,-1.7863490964304265,0.4545762674504362,Verspreide huizen Veeningen
BU01094052,Coevorden                               ,Buurt     ,BU01094052,55,15.0,3.0,10,20,5.0,10,10,10,25,5,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.611684341641244,0.9213201167949348,Verspreide huizen Veenoord
BU01141309,Emmen                                   ,Buurt     ,BU01141309,20,11.0,2.4,5,10,5.0,5,5,0,10,5,18.0,4.0,3.0,2.0,0,label_short,label_long,-2.459870846676505,0.1263667080161487,Verspreide huizen Veenoord
BU07170009,Veere                                   ,Buurt     ,BU07170009,215,25.0,2.5,40,85,5.0,30,45,35,60,40,19.0,6.0,2.0,1.0,0,label_short,label_long,-2.2130478869532024,0.3988383257594618,Verspreide huizen Veere
BU02460004,Heerde                                  ,Buurt     ,BU02460004,210,58.0,2.4,20,85,5.0,30,20,20,80,60,10.0,2.0,1.0,2.0,0,label_short,label_long,-2.2349968194901675,0.2998484542555951,Verspreide huizen Veessen
BU09834107,Venlo                                   ,Buurt     ,BU09834107,170,17.0,2.5,25,70,5.0,25,20,25,55,50,34.0,12.0,1.0,4.0,0,label_short,label_long,-2.247730974721508,0.3303916909451428,Verspreide huizen Velden
BU18590406,Berkelland                              ,Buurt     ,BU18590406,285,25.0,2.5,35,115,5.0,35,40,35,95,80,20.0,5.0,1.0,4.0,0,label_short,label_long,-2.114349457944431,0.4394221971813734,Verspreide huizen Veldhoek
BU02750208,Rheden                                  ,Buurt     ,BU02750208,15,6.0,2.0,0,5,5.0,0,5,5,0,5,6.0,0.0,1.0,2.0,8,label_short,label_long,-2.415355203145363,-0.3005043970399915,Verspreide huizen Velp-Noordoost
BU02750209,Rheden                                  ,Buurt     ,BU02750209,70,24.0,2.4,15,30,4.0,15,10,15,20,20,23.0,5.0,4.0,2.0,8,label_short,label_long,-2.245587399452328,-0.0868804318536859,Verspreide huizen Velp-Zuidoost
BU18760105,Bronckhorst                             ,Buurt     ,BU18760105,915,84.0,2.7,155,345,5.0,115,145,140,345,175,38.0,9.0,3.0,7.0,0,label_short,label_long,-1.1641529595331188,1.0908065643534797,Verspreide huizen Velswijk
BU07550109,Boekel                                  ,Buurt     ,BU07550109,650,63.0,2.9,110,220,5.0,95,95,120,220,115,34.0,9.0,3.0,5.0,0,label_short,label_long,-1.6376620139547784,1.1258612834063435,Verspreide huizen Venhorst
BU16520308,Gemert-Bakel                            ,Buurt     ,BU16520308,205,79.0,2.7,40,80,5.0,50,25,45,65,30,42.0,15.0,5.0,1.0,0,label_short,label_long,-2.210217083325197,0.5514411957746714,Verspreide huizen Verreheide
BU02620207,Lochem                                  ,Buurt     ,BU02620207,1015,38.0,2.5,150,405,5.0,135,110,165,360,245,18.0,7.0,0.0,2.0,5,label_short,label_long,-1.1052937126320643,1.0351491733488771,Verspreide huizen Verwolde
BU07700309,Eersel                                  ,Buurt     ,BU07700309,410,24.0,2.8,65,145,5.0,55,55,80,135,85,29.0,9.0,4.0,1.0,0,label_short,label_long,-1.9970106947815744,0.8450254489429436,Verspreide huizen Vessem
BU18760203,Bronckhorst                             ,Buurt     ,BU18760203,190,45.0,2.3,20,80,5.0,20,15,25,75,45,4.0,2.0,0.0,0.0,8,label_short,label_long,-2.279365519549939,0.1953870895201578,Verspreide huizen Vierakker
BU18840207,Kaag en Braassem                        ,Buurt     ,BU18840207,60,7.0,2.2,10,25,5.0,5,5,5,15,15,20.0,3.0,2.0,5.0,8,label_short,label_long,-2.357626411072081,-0.0921462342134629,Verspreide huizen Vierambachtspolder
BU19500409,Westerwolde                             ,Buurt     ,BU19500409,240,28.0,2.2,25,105,5.0,30,20,40,75,75,10.0,1.0,0.0,4.0,8,label_short,label_long,-2.137882929373912,0.0900078916531883,Verspreide huizen Vlagtwedde
BU17011109,Westerveld                              ,Buurt     ,BU17011109,130,12.0,2.1,10,60,5.0,15,5,25,50,40,10.0,2.0,2.0,1.0,8,label_short,label_long,-2.2797684499424373,-0.1126550422499297,Verspreide huizen Vledder
BU17011409,Westerveld                              ,Buurt     ,BU17011409,130,33.0,2.2,15,60,5.0,15,5,20,40,50,2.0,0.0,0.0,1.0,8,label_short,label_long,-2.3222756850126136,0.0451978752664073,Verspreide huizen Vledderveen
BU01091421,Coevorden                               ,Buurt     ,BU01091421,110,17.0,2.4,15,45,5.0,5,20,15,45,20,0.0,0.0,0.0,0.0,0,label_short,label_long,-2.406235744148049,0.2608263825524832,Verspreide huizen Vlieghuis en Padhuis
BU00960009,Vlieland                                ,Buurt     ,BU00960009,85,2.0,1.3,5,65,5.0,10,30,35,10,5,43.0,17.0,3.0,1.0,8,label_short,label_long,-2.0804719634488187,-1.163936141708835,Verspreide huizen Vlieland
BU09860900,Voerendaal                              ,Buurt     ,BU09860900,380,14.0,2.4,65,155,5.0,55,35,60,120,100,92.0,24.0,3.0,19.0,0,label_short,label_long,-1.719124957710737,0.1604277470243417,Verspreide huizen Voerendaal
BU03770309,Bloemendaal                             ,Buurt     ,BU03770309,240,35.0,2.2,35,110,5.0,30,15,30,100,70,28.0,10.0,1.0,3.0,8,label_short,label_long,-2.098113871681746,0.0629810737108161,Verspreide huizen Vogelenzang
BU17080709,Steenwijkerland                         ,Buurt     ,BU17080709,160,33.0,3.0,25,55,5.0,15,30,20,55,35,6.0,3.0,0.0,0.0,0,label_short,label_long,-2.4625500902369803,0.97741514912124,Verspreide huizen Vollenhove
BU18590206,Berkelland                              ,Buurt     ,BU18590206,365,73.0,2.6,60,140,5.0,55,40,90,105,75,10.0,3.0,0.0,2.0,0,label_short,label_long,-2.051639765257596,0.6563893014997577,Verspreide huizen Voor-Beltrum
BU15090108,Oude IJsselstreek                       ,Buurt     ,BU15090108,325,43.0,2.5,55,125,5.0,45,40,55,110,75,18.0,5.0,2.0,2.0,0,label_short,label_long,-2.057399068773447,0.48437197459037,Verspreide huizen Voorst
BU02850005,Voorst                                  ,Buurt     ,BU02850005,440,156.0,2.3,60,145,5.0,75,125,75,100,60,0.0,0.0,0.0,0.0,8,label_short,label_long,-1.882584530692966,0.3706382798178902,Verspreide huizen Voorst en Wilpse Klei
BU02460007,Heerde                                  ,Buurt     ,BU02460007,135,33.0,2.6,20,50,5.0,20,10,35,35,30,8.0,4.0,0.0,0.0,0,label_short,label_long,-2.409611134428722,0.494045809920232,Verspreide huizen Vorchten
BU02960001,Wijchen                                 ,Buurt     ,BU02960001,80,106.0,2.5,10,30,4.0,5,15,15,30,15,12.0,2.0,3.0,1.0,0,label_short,label_long,-2.2985939880836908,0.0490493177701956,Verspreide huizen Vormer
BU07480408,Bergen op Zoom                          ,Buurt     ,BU07480408,485,162.0,1.8,20,100,4.0,15,25,110,140,190,168.0,62.0,10.0,10.0,8,label_short,label_long,-1.3657654706305633,-0.9914176412379542,Verspreide huizen Vrederust
BU17300909,Tynaarlo                                ,Buurt     ,BU17300909,150,22.0,2.3,30,65,5.0,25,25,35,40,20,6.0,3.0,0.0,0.0,8,label_short,label_long,-2.3008985763152143,0.173329095720243,Verspreide huizen Vries
BU18840407,Kaag en Braassem                        ,Buurt     ,BU18840407,50,13.0,2.0,5,25,5.0,0,5,5,20,15,6.0,2.0,0.0,1.0,8,label_short,label_long,-2.384480997115109,-0.2593159911776978,Verspreide huizen Vriezekoopse polder
BU17000502,Twenterand                              ,Buurt     ,BU17000502,175,17.0,3.0,35,60,5.0,25,30,35,60,20,30.0,10.0,0.0,5.0,0,label_short,label_long,-2.3600096572310125,0.9189065959123186,Verspreide huizen Vriezenveen-Noord
BU17000601,Twenterand                              ,Buurt     ,BU17000601,190,18.0,2.9,30,70,5.0,35,35,40,40,40,50.0,12.0,5.0,8.0,0,label_short,label_long,-2.2301055738917093,0.6999450642920305,Verspreide huizen Vriezenveen-Zuid
BU17000406,Twenterand                              ,Buurt     ,BU17000406,325,44.0,2.9,55,110,5.0,50,65,60,90,55,18.0,4.0,3.0,2.0,0,label_short,label_long,-2.139951106568969,0.9204151937296848,Verspreide huizen Vroomshoop-Oost
BU07170209,Veere                                   ,Buurt     ,BU07170209,280,21.0,2.6,45,105,5.0,40,50,40,85,65,64.0,19.0,6.0,7.0,0,label_short,label_long,-2.0114287908736364,0.3908719884870397,Verspreide huizen Vrouwenpolder
BU19601009,West Betuwe                             ,Buurt     ,BU19601009,255,14.0,2.8,45,90,5.0,50,35,55,75,45,123.0,40.0,15.0,6.0,0,label_short,label_long,-1.9617367088920896,0.386905770939471,Verspreide huizen Vuren
BU07030309,Reimerswaal                             ,Buurt     ,BU07030309,385,39.0,3.4,55,115,5.0,105,65,75,90,50,24.0,7.0,0.0,5.0,0,label_short,label_long,-2.161405182852247,1.5597446890292042,Verspreide huizen Waarde
BU19600609,West Betuwe                             ,Buurt     ,BU19600609,500,47.0,3.4,80,150,5.0,155,65,110,115,60,88.0,19.0,3.0,22.0,0,label_short,label_long,-1.7434921959059146,1.4155289704646816,Verspreide huizen Waardenburg
BU01092025,Coevorden                               ,Buurt     ,BU01092025,115,10.0,3.2,20,35,5.0,20,20,25,40,15,22.0,6.0,3.0,2.0,0,label_short,label_long,-2.50849460631886,1.1045226280410694,Verspreide huizen Wachtum
BU17190401,Drimmelen                               ,Buurt     ,BU17190401,355,80.0,2.5,55,140,5.0,45,40,65,130,70,48.0,16.0,3.0,5.0,0,label_short,label_long,-1.9535865722757784,0.401566916801177,Verspreide huizen Wagenberg
BU19701009,Noardeast-Fryslân                       ,Buurt     ,BU19701009,100,15.0,2.5,15,40,5.0,20,5,25,25,20,6.0,1.0,1.0,1.0,0,label_short,label_long,-2.422311144381562,0.3478376820703854,Verspreide huizen Wanswerd
BU02460106,Heerde                                  ,Buurt     ,BU02460106,545,146.0,2.5,75,215,5.0,65,65,75,200,135,16.0,5.0,0.0,3.0,0,label_short,label_long,-1.7685363469072608,0.6552311622355825,Verspreide huizen Wapenveld-Noord
BU02460107,Heerde                                  ,Buurt     ,BU02460107,1285,306.0,2.8,210,460,5.0,190,195,220,440,235,28.0,5.0,0.0,8.0,5,label_short,label_long,-0.6913423700175749,1.522856444067224,Verspreide huizen Wapenveld-Zuid
BU17010109,Westerveld                              ,Buurt     ,BU17010109,155,10.0,2.4,20,65,5.0,20,15,20,45,40,10.0,2.0,1.0,2.0,0,label_short,label_long,-2.317016336196364,0.25543477565977,Verspreide huizen Wapse
BU17011009,Westerveld                              ,Buurt     ,BU17011009,75,5.0,2.3,10,30,5.0,15,5,15,25,20,0.0,0.0,0.0,0.0,8,label_short,label_long,-2.4264077660288947,0.1336103487114953,Verspreide huizen Wapserveen
BU19701208,Noardeast-Fryslân                       ,Buurt     ,BU19701208,65,9.0,2.4,10,30,5.0,10,5,20,25,0,2.0,0.0,0.0,1.0,0,label_short,label_long,-2.4595400369107536,0.2221431308390828,Verspreide huizen Warfstermolen
